GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Eastern_solar_photovoltaic_1,87,0.6387097896879241
Western_onshore_wind_turbine_1,87,0.16647052919420305
Western_solar_photovoltaic_1,87,0.6737851056793535
ERCOT_onshore_wind_turbine_1,88,0.3870342048673241
ERCOT_solar_photovoltaic_1,88,0.6404193791946308
Eastern_onshore_wind_turbine_1,88,0.2406798876199005
Eastern_solar_photovoltaic_1,88,0.5114152842605156
Western_onshore_wind_turbine_1,88,0.1645675446776497
Western_solar_photovoltaic_1,88,0.6783487681279241
ERCOT_onshore_wind_turbine_1,89,0.38593580484164747
ERCOT_solar_photovoltaic_1,89,0.591400755033557
Eastern_onshore_wind_turbine_1,89,0.22010086902231835
Eastern_solar_photovoltaic_1,89,0.34054777137042064
Western_onshore_wind_turbine_1,89,0.154233275219728
Western_solar_photovoltaic_1,89,0.6538652250245597
ERCOT_onshore_wind_turbine_1,90,0.3183843669509817
ERCOT_solar_photovoltaic_1,90,0.44731098993288587
Eastern_onshore_wind_turbine_1,90,0.23849222672779674
Eastern_solar_photovoltaic_1,90,0.1164816641791045
Western_onshore_wind_turbine_1,90,0.1406445627739561
Western_solar_photovoltaic_1,90,0.6074992218731459
ERCOT_onshore_wind_turbine_1,91,0.2741649133012911
ERCOT_solar_photovoltaic_1,91,0.23396820469798657
Eastern_onshore_wind_turbine_1,91,0.26326328916749175
Eastern_solar_photovoltaic_1,91,0.0008880339213025778
Western_onshore_wind_turbine_1,91,0.14945954662377972
Western_solar_photovoltaic_1,91,0.4701878505218313
ERCOT_onshore_wind_turbine_1,92,0.22275510242563812
ERCOT_solar_photovoltaic_1,92,0.0
Eastern_onshore_wind_turbine_1,92,0.3219918939599376
Eastern_solar_photovoltaic_1,92,0.0
Western_onshore_wind_turbine_1,92,0.21740835889881474
Western_solar_photovoltaic_1,92,0.2516276205853459
ERCOT_onshore_wind_turbine_1,93,0.1822950989753424
ERCOT_solar_photovoltaic_1,93,0.0
Eastern_onshore_wind_turbine_1,93,0.3522719159062196
Eastern_solar_photovoltaic_1,93,0.0
Western_onshore_wind_turbine_1,93,0.2955834362709986
Western_solar_photovoltaic_1,93,0.0
ERCOT_onshore_wind_turbine_1,94,0.21995433413305304
ERCOT_solar_photovoltaic_1,94,0.0
Eastern_onshore_wind_turbine_1,94,0.37536977109859637
Eastern_solar_photovoltaic_1,94,0.0
Western_onshore_wind_turbine_1,94,0.39611740975497683
Western_solar_photovoltaic_1,94,0.0
ERCOT_onshore_wind_turbine_1,95,0.19795923154693607
ERCOT_solar_photovoltaic_1,95,0.0
Eastern_onshore_wind_turbine_1,95,0.3836102399165873
Eastern_solar_photovoltaic_1,95,0.0
Western_onshore_wind_turbine_1,95,0.3767225778114146
Western_solar_photovoltaic_1,95,0.0
ERCOT_onshore_wind_turbine_1,96,0.19992564171487717
ERCOT_solar_photovoltaic_1,96,0.0
Eastern_onshore_wind_turbine_1,96,0.3823844614437039
Eastern_solar_photovoltaic_1,96,0.0
Western_onshore_wind_turbine_1,96,0.38771667184733694
Western_solar_photovoltaic_1,96,0.0
ERCOT_onshore_wind_turbine_1,97,0.1874116997119404
ERCOT_solar_photovoltaic_1,97,0.0
Eastern_onshore_wind_turbine_1,97,0.3719595101606662
Eastern_solar_photovoltaic_1,97,0.0
Western_onshore_wind_turbine_1,97,0.4092766144545205
Western_solar_photovoltaic_1,97,0.0
ERCOT_onshore_wind_turbine_1,98,0.18918859075481237
ERCOT_solar_photovoltaic_1,98,0.0
Eastern_onshore_wind_turbine_1,98,0.32470426502027505
Eastern_solar_photovoltaic_1,98,0.0
Western_onshore_wind_turbine_1,98,0.47081594069709287
Western_solar_photovoltaic_1,98,0.0
ERCOT_onshore_wind_turbine_1,99,0.19851574618662085
ERCOT_solar_photovoltaic_1,99,0.0
Eastern_onshore_wind_turbine_1,99,0.323159813919072
Eastern_solar_photovoltaic_1,99,0.0
Western_onshore_wind_turbine_1,99,0.43755094986462684
Western_solar_photovoltaic_1,99,0.0
ERCOT_onshore_wind_turbine_1,100,0.19090266836239336
ERCOT_solar_photovoltaic_1,100,0.0
Eastern_onshore_wind_turbine_1,100,0.31026861702686737
Eastern_solar_photovoltaic_1,100,0.0
Western_onshore_wind_turbine_1,100,0.49311629388365563
Western_solar_photovoltaic_1,100,0.0
ERCOT_onshore_wind_turbine_1,101,0.16150394376820432
ERCOT_solar_photovoltaic_1,101,0.0
Eastern_onshore_wind_turbine_1,101,0.3019907213894267
Eastern_solar_photovoltaic_1,101,0.0
Western_onshore_wind_turbine_1,101,0.5087607309700467
Western_solar_photovoltaic_1,101,0.0
ERCOT_onshore_wind_turbine_1,102,0.15890579288597173
ERCOT_solar_photovoltaic_1,102,0.0
Eastern_onshore_wind_turbine_1,102,0.32180792567693983
Eastern_solar_photovoltaic_1,102,0.0
Western_onshore_wind_turbine_1,102,0.4763865446731448
Western_solar_photovoltaic_1,102,0.0
ERCOT_onshore_wind_turbine_1,103,0.1305880178452502
ERCOT_solar_photovoltaic_1,103,0.0
Eastern_onshore_wind_turbine_1,103,0.33574291780444687
Eastern_solar_photovoltaic_1,103,0.0
Western_onshore_wind_turbine_1,103,0.457198398046662
Western_solar_photovoltaic_1,103,0.0
ERCOT_onshore_wind_turbine_1,104,0.10258373025106918
ERCOT_solar_photovoltaic_1,104,0.0
Eastern_onshore_wind_turbine_1,104,0.3660940812306735
Eastern_solar_photovoltaic_1,104,0.0
Western_onshore_wind_turbine_1,104,0.4237903549434856
Western_solar_photovoltaic_1,104,0.0
ERCOT_onshore_wind_turbine_1,105,0.12100204610557906
ERCOT_solar_photovoltaic_1,105,0.0
Eastern_onshore_wind_turbine_1,105,0.39841338597077613
Eastern_solar_photovoltaic_1,105,0.12900549457259158
Western_onshore_wind_turbine_1,105,0.3783598389937787
Western_solar_photovoltaic_1,105,0.0
ERCOT_onshore_wind_turbine_1,106,0.15922166865927928
ERCOT_solar_photovoltaic_1,106,0.09951837248322148
Eastern_onshore_wind_turbine_1,106,0.41159080253181046
Eastern_solar_photovoltaic_1,106,0.3542028833107192
Western_onshore_wind_turbine_1,106,0.3864063312295307
Western_solar_photovoltaic_1,106,0.0007635204404197995
ERCOT_onshore_wind_turbine_1,107,0.17823005488377314
ERCOT_solar_photovoltaic_1,107,0.3629839765100671
Eastern_onshore_wind_turbine_1,107,0.4227192948600715
Eastern_solar_photovoltaic_1,107,0.5156010990502036
Western_onshore_wind_turbine_1,107,0.4085810941575554
Western_solar_photovoltaic_1,107,0.060316707842546044
ERCOT_onshore_wind_turbine_1,108,0.09907180265913486
ERCOT_solar_photovoltaic_1,108,0.5223947147651007
Eastern_onshore_wind_turbine_1,108,0.3580008166791744
Eastern_solar_photovoltaic_1,108,0.6236504626865671
Western_onshore_wind_turbine_1,108,0.4100396699687809
Western_solar_photovoltaic_1,108,0.3237971433017867
ERCOT_onshore_wind_turbine_1,109,0.07941835998619881
ERCOT_solar_photovoltaic_1,109,0.5701640939597314
Eastern_onshore_wind_turbine_1,109,0.30767348620053936
Eastern_solar_photovoltaic_1,109,0.6540652225237449
Western_onshore_wind_turbine_1,109,0.34193229179336787
Western_solar_photovoltaic_1,109,0.5132965772145004
ERCOT_onshore_wind_turbine_1,110,0.09154218227189934
ERCOT_solar_photovoltaic_1,110,0.629669966442953
Eastern_onshore_wind_turbine_1,110,0.3008771121719883
Eastern_solar_photovoltaic_1,110,0.6422565508819539
Western_onshore_wind_turbine_1,110,0.27750133210799216
Western_solar_photovoltaic_1,110,0.6216913973212983
ERCOT_onshore_wind_turbine_1,111,0.09172053527726737
ERCOT_solar_photovoltaic_1,111,0.6144485738255033
Eastern_onshore_wind_turbine_1,111,0.28809303142480563
Eastern_solar_photovoltaic_1,111,0.594028605834464
Western_onshore_wind_turbine_1,111,0.2728635839426252
Western_solar_photovoltaic_1,111,0.6913293130112537
ERCOT_onshore_wind_turbine_1,112,0.10469337061792389
ERCOT_solar_photovoltaic_1,112,0.5873437080536913
Eastern_onshore_wind_turbine_1,112,0.3171164218731277
Eastern_solar_photovoltaic_1,112,0.4946676770691995
Western_onshore_wind_turbine_1,112,0.3514809157623019
Western_solar_photovoltaic_1,112,0.6987545238349981
ERCOT_onshore_wind_turbine_1,113,0.1290827970664463
ERCOT_solar_photovoltaic_1,113,0.5076732382550335
Eastern_onshore_wind_turbine_1,113,0.32789853313068756
Eastern_solar_photovoltaic_1,113,0.3325097462686568
Western_onshore_wind_turbine_1,113,0.3219765923803603
Western_solar_photovoltaic_1,113,0.6834280218070051
ERCOT_onshore_wind_turbine_1,114,0.1609478487807618
ERCOT_solar_photovoltaic_1,114,0.376290855704698
Eastern_onshore_wind_turbine_1,114,0.3361554671257728
Eastern_solar_photovoltaic_1,114,0.10502569267299863
Western_onshore_wind_turbine_1,114,0.35779124511778143
Western_solar_photovoltaic_1,114,0.6041619150674539
ERCOT_onshore_wind_turbine_1,115,0.13982911447760116
ERCOT_solar_photovoltaic_1,115,0.16921040268456378
Eastern_onshore_wind_turbine_1,115,0.3987740853088141
Eastern_solar_photovoltaic_1,115,0.0009618337856173678
Western_onshore_wind_turbine_1,115,0.28780127985079673
Western_solar_photovoltaic_1,115,0.4770358419818891
ERCOT_onshore_wind_turbine_1,116,0.17337101591147985
ERCOT_solar_photovoltaic_1,116,0.0
Eastern_onshore_wind_turbine_1,116,0.4880401505548584
Eastern_solar_photovoltaic_1,116,0.0
Western_onshore_wind_turbine_1,116,0.26550330797057387
Western_solar_photovoltaic_1,116,0.26386885352734635
ERCOT_onshore_wind_turbine_1,117,0.3390712149052773
ERCOT_solar_photovoltaic_1,117,0.0
Eastern_onshore_wind_turbine_1,117,0.6133734498336161
Eastern_solar_photovoltaic_1,117,0.0
Western_onshore_wind_turbine_1,117,0.3268986048229787
Western_solar_photovoltaic_1,117,0.0
ERCOT_onshore_wind_turbine_1,118,0.11515432129474351
ERCOT_solar_photovoltaic_1,118,0.0
Eastern_onshore_wind_turbine_1,118,0.20309872862917716
Eastern_solar_photovoltaic_1,118,0.0
Western_onshore_wind_turbine_1,118,0.2431208447645948
Western_solar_photovoltaic_1,118,0.0
ERCOT_onshore_wind_turbine_1,119,0.38737778571256626
ERCOT_solar_photovoltaic_1,119,0.0
Eastern_onshore_wind_turbine_1,119,0.6765438902517726
Eastern_solar_photovoltaic_1,119,0.0
Western_onshore_wind_turbine_1,119,0.46168329706864164
Western_solar_photovoltaic_1,119,0.0
ERCOT_onshore_wind_turbine_1,120,0.4357083537275229
ERCOT_solar_photovoltaic_1,120,0.0
Eastern_onshore_wind_turbine_1,120,0.6585637215765165
Eastern_solar_photovoltaic_1,120,0.0
Western_onshore_wind_turbine_1,120,0.45359440307416465
Western_solar_photovoltaic_1,120,0.0
ERCOT_onshore_wind_turbine_1,121,0.5000719262278639
ERCOT_solar_photovoltaic_1,121,0.0
Eastern_onshore_wind_turbine_1,121,0.642730085325631
Eastern_solar_photovoltaic_1,121,0.0
Western_onshore_wind_turbine_1,121,0.4525378306055978
Western_solar_photovoltaic_1,121,0.0
ERCOT_onshore_wind_turbine_1,122,0.5376057904787886
ERCOT_solar_photovoltaic_1,122,0.0
Eastern_onshore_wind_turbine_1,122,0.6469855894489676
Eastern_solar_photovoltaic_1,122,0.0
Western_onshore_wind_turbine_1,122,0.39464395821226333
Western_solar_photovoltaic_1,122,0.0
ERCOT_onshore_wind_turbine_1,123,0.5564277640479189
ERCOT_solar_photovoltaic_1,123,0.0
Eastern_onshore_wind_turbine_1,123,0.6384839270811654
Eastern_solar_photovoltaic_1,123,0.0
Western_onshore_wind_turbine_1,123,0.4177491496943404
Western_solar_photovoltaic_1,123,0.0
ERCOT_onshore_wind_turbine_1,124,0.564123914159853
ERCOT_solar_photovoltaic_1,124,0.0
Eastern_onshore_wind_turbine_1,124,0.6040930566504172
Eastern_solar_photovoltaic_1,124,0.0
Western_onshore_wind_turbine_1,124,0.43900441843597815
Western_solar_photovoltaic_1,124,0.0
ERCOT_onshore_wind_turbine_1,125,0.5785657321447197
ERCOT_solar_photovoltaic_1,125,0.0
Eastern_onshore_wind_turbine_1,125,0.5774313442938614
Eastern_solar_photovoltaic_1,125,0.0
Western_onshore_wind_turbine_1,125,0.4495453448299163
Western_solar_photovoltaic_1,125,0.0
ERCOT_onshore_wind_turbine_1,126,0.5544782101791748
ERCOT_solar_photovoltaic_1,126,0.0
Eastern_onshore_wind_turbine_1,126,0.5595954453056189
Eastern_solar_photovoltaic_1,126,0.0
Western_onshore_wind_turbine_1,126,0.44964305136972416
Western_solar_photovoltaic_1,126,0.0
ERCOT_onshore_wind_turbine_1,127,0.5623896920410505
ERCOT_solar_photovoltaic_1,127,0.0
Eastern_onshore_wind_turbine_1,127,0.5277730762843515
Eastern_solar_photovoltaic_1,127,0.0
Western_onshore_wind_turbine_1,127,0.4215902031273228
Western_solar_photovoltaic_1,127,0.0
ERCOT_onshore_wind_turbine_1,128,0.4771432935880668
ERCOT_solar_photovoltaic_1,128,0.0
Eastern_onshore_wind_turbine_1,128,0.489345932895669
Eastern_solar_photovoltaic_1,128,0.0
Western_onshore_wind_turbine_1,128,0.40636362403650794
Western_solar_photovoltaic_1,128,0.0
ERCOT_onshore_wind_turbine_1,129,0.4573742347163937
ERCOT_solar_photovoltaic_1,129,0.0
Eastern_onshore_wind_turbine_1,129,0.5195020457970978
Eastern_solar_photovoltaic_1,129,0.13460121166892808
Western_onshore_wind_turbine_1,129,0.37916933944201925
Western_solar_photovoltaic_1,129,0.0
ERCOT_onshore_wind_turbine_1,130,0.4449901835075866
ERCOT_solar_photovoltaic_1,130,0.1378218120805369
Eastern_onshore_wind_turbine_1,130,0.5043607371764552
Eastern_solar_photovoltaic_1,130,0.3570584511533243
Western_onshore_wind_turbine_1,130,0.35631121232188634
Western_solar_photovoltaic_1,130,0.0007395103636770384
ERCOT_onshore_wind_turbine_1,131,0.44867229853883994
ERCOT_solar_photovoltaic_1,131,0.3959157718120805
Eastern_onshore_wind_turbine_1,131,0.4741251623373211
Eastern_solar_photovoltaic_1,131,0.5185636194029851
Western_onshore_wind_turbine_1,131,0.34373767608647665
Western_solar_photovoltaic_1,131,0.06180415568373034
ERCOT_onshore_wind_turbine_1,132,0.4055876431270912
ERCOT_solar_photovoltaic_1,132,0.5669343120805369
Eastern_onshore_wind_turbine_1,132,0.44521477590197334
Eastern_solar_photovoltaic_1,132,0.622244737449118
Western_onshore_wind_turbine_1,132,0.3273274989976529
Western_solar_photovoltaic_1,132,0.3462543584830417
ERCOT_onshore_wind_turbine_1,133,0.3898037231097595
ERCOT_solar_photovoltaic_1,133,0.6752250838926175
Eastern_onshore_wind_turbine_1,133,0.45196977656414555
Eastern_solar_photovoltaic_1,133,0.6540080719131613
Western_onshore_wind_turbine_1,133,0.3055984678730871
Western_solar_photovoltaic_1,133,0.5297498803629963
ERCOT_onshore_wind_turbine_1,134,0.5123006278735748
ERCOT_solar_photovoltaic_1,134,0.7247547818791946
Eastern_onshore_wind_turbine_1,134,0.40414526315568194
Eastern_solar_photovoltaic_1,134,0.6474991214382633
Western_onshore_wind_turbine_1,134,0.22584583947130132
Western_solar_photovoltaic_1,134,0.6395933416657751
ERCOT_onshore_wind_turbine_1,135,0.5828344411724586
ERCOT_solar_photovoltaic_1,135,0.7305495805369128
Eastern_onshore_wind_turbine_1,135,0.4151541686374176
Eastern_solar_photovoltaic_1,135,0.5992581221166893
Western_onshore_wind_turbine_1,135,0.14209743038755918
Western_solar_photovoltaic_1,135,0.7017984296427424
ERCOT_onshore_wind_turbine_1,136,0.6234588435892704
ERCOT_solar_photovoltaic_1,136,0.6994703859060403
Eastern_onshore_wind_turbine_1,136,0.421185754046083
Eastern_solar_photovoltaic_1,136,0.4867257930800543
Western_onshore_wind_turbine_1,136,0.12764230940764665
Western_solar_photovoltaic_1,136,0.7121490691657508
ERCOT_onshore_wind_turbine_1,137,0.6150168390477184
ERCOT_solar_photovoltaic_1,137,0.6123763422818791
Eastern_onshore_wind_turbine_1,137,0.4140238049892056
Eastern_solar_photovoltaic_1,137,0.3239005488466758
Western_onshore_wind_turbine_1,137,0.12364118092251969
Western_solar_photovoltaic_1,137,0.6923741744560408
ERCOT_onshore_wind_turbine_1,138,0.5783958720822936
ERCOT_solar_photovoltaic_1,138,0.4719386744966443
Eastern_onshore_wind_turbine_1,138,0.41620230015534776
Eastern_solar_photovoltaic_1,138,0.1077512001356852
Western_onshore_wind_turbine_1,138,0.11572131507935435
Western_solar_photovoltaic_1,138,0.6140053301689508
ERCOT_onshore_wind_turbine_1,139,0.5335820845402682
ERCOT_solar_photovoltaic_1,139,0.2453973154362416
Eastern_onshore_wind_turbine_1,139,0.4083952561135321
Eastern_solar_photovoltaic_1,139,0.0007013670284938941
Western_onshore_wind_turbine_1,139,0.12907427234107732
Western_solar_photovoltaic_1,139,0.4793837215862116
ERCOT_onshore_wind_turbine_1,140,0.4416343902204177
ERCOT_solar_photovoltaic_1,140,0.0
Eastern_onshore_wind_turbine_1,140,0.42371159095829997
Eastern_solar_photovoltaic_1,140,0.0
Western_onshore_wind_turbine_1,140,0.1523091576230184
Western_solar_photovoltaic_1,140,0.2655069622900273
ERCOT_onshore_wind_turbine_1,141,0.498979756393077
ERCOT_solar_photovoltaic_1,141,0.0
Eastern_onshore_wind_turbine_1,141,0.48004951093845577
Eastern_solar_photovoltaic_1,141,0.0
Western_onshore_wind_turbine_1,141,0.19378166087783077
Western_solar_photovoltaic_1,141,0.0
ERCOT_onshore_wind_turbine_1,142,0.5057355448658799
ERCOT_solar_photovoltaic_1,142,0.0
Eastern_onshore_wind_turbine_1,142,0.5240984908777881
Eastern_solar_photovoltaic_1,142,0.0
Western_onshore_wind_turbine_1,142,0.2518427954896635
Western_solar_photovoltaic_1,142,0.0
ERCOT_onshore_wind_turbine_1,143,0.5051771658629349
ERCOT_solar_photovoltaic_1,143,0.0
Eastern_onshore_wind_turbine_1,143,0.5175014538360798
Eastern_solar_photovoltaic_1,143,0.0
Western_onshore_wind_turbine_1,143,0.270091367651895
Western_solar_photovoltaic_1,143,0.0
ERCOT_onshore_wind_turbine_1,144,0.48518696550506707
ERCOT_solar_photovoltaic_1,144,0.0
Eastern_onshore_wind_turbine_1,144,0.48670719980996713
Eastern_solar_photovoltaic_1,144,0.0
Western_onshore_wind_turbine_1,144,0.265078373629938
Western_solar_photovoltaic_1,144,0.0
ERCOT_onshore_wind_turbine_1,145,0.4973503406163993
ERCOT_solar_photovoltaic_1,145,0.0
Eastern_onshore_wind_turbine_1,145,0.4794390269640766
Eastern_solar_photovoltaic_1,145,0.0
Western_onshore_wind_turbine_1,145,0.25725195851859856
Western_solar_photovoltaic_1,145,0.0
ERCOT_onshore_wind_turbine_1,146,0.46897430733308193
ERCOT_solar_photovoltaic_1,146,0.0
Eastern_onshore_wind_turbine_1,146,0.45790603648884715
Eastern_solar_photovoltaic_1,146,0.0
Western_onshore_wind_turbine_1,146,0.26677460210200066
Western_solar_photovoltaic_1,146,0.0
ERCOT_onshore_wind_turbine_1,147,0.4260203386906529
ERCOT_solar_photovoltaic_1,147,0.0
Eastern_onshore_wind_turbine_1,147,0.428906756049417
Eastern_solar_photovoltaic_1,147,0.0
Western_onshore_wind_turbine_1,147,0.27494083043891543
Western_solar_photovoltaic_1,147,0.0
ERCOT_onshore_wind_turbine_1,148,0.4087745604884977
ERCOT_solar_photovoltaic_1,148,0.0
Eastern_onshore_wind_turbine_1,148,0.40939995942880814
Eastern_solar_photovoltaic_1,148,0.0
Western_onshore_wind_turbine_1,148,0.31888394803112
Western_solar_photovoltaic_1,148,0.0
ERCOT_onshore_wind_turbine_1,149,0.3728353815786306
ERCOT_solar_photovoltaic_1,149,0.0
Eastern_onshore_wind_turbine_1,149,0.3787123376364022
Eastern_solar_photovoltaic_1,149,0.0
Western_onshore_wind_turbine_1,149,0.30986433806801544
Western_solar_photovoltaic_1,149,0.0
ERCOT_onshore_wind_turbine_1,150,0.3392234263040914
ERCOT_solar_photovoltaic_1,150,0.0
Eastern_onshore_wind_turbine_1,150,0.336584483095687
Eastern_solar_photovoltaic_1,150,0.0
Western_onshore_wind_turbine_1,150,0.32424456097198384
Western_solar_photovoltaic_1,150,0.0
ERCOT_onshore_wind_turbine_1,151,0.3121193762186364
ERCOT_solar_photovoltaic_1,151,0.0
Eastern_onshore_wind_turbine_1,151,0.28669246679153343
Eastern_solar_photovoltaic_1,151,0.0
Western_onshore_wind_turbine_1,151,0.3149665513404421
Western_solar_photovoltaic_1,151,0.0
ERCOT_onshore_wind_turbine_1,152,0.2727456225376524
ERCOT_solar_photovoltaic_1,152,0.0
Eastern_onshore_wind_turbine_1,152,0.2793288820639595
Eastern_solar_photovoltaic_1,152,0.0
Western_onshore_wind_turbine_1,152,0.3270146549898864
Western_solar_photovoltaic_1,152,0.0
ERCOT_onshore_wind_turbine_1,153,0.2516288938191564
ERCOT_solar_photovoltaic_1,153,0.0
Eastern_onshore_wind_turbine_1,153,0.27521159516256855
Eastern_solar_photovoltaic_1,153,0.1091087421981004
Western_onshore_wind_turbine_1,153,0.3313927871555417
Western_solar_photovoltaic_1,153,0.0
ERCOT_onshore_wind_turbine_1,154,0.26253510715976475
ERCOT_solar_photovoltaic_1,154,0.14425310402684566
Eastern_onshore_wind_turbine_1,154,0.2172952897476808
Eastern_solar_photovoltaic_1,154,0.32028621777476257
Western_onshore_wind_turbine_1,154,0.3096690267998324
Western_solar_photovoltaic_1,154,0.0002449027827761621
ERCOT_onshore_wind_turbine_1,155,0.21977598233127654
ERCOT_solar_photovoltaic_1,155,0.4066631711409396
Eastern_onshore_wind_turbine_1,155,0.19037308448267526
Eastern_solar_photovoltaic_1,155,0.47498524287652644
Western_onshore_wind_turbine_1,155,0.3117310434770857
Western_solar_photovoltaic_1,155,0.06265179844569162
ERCOT_onshore_wind_turbine_1,156,0.15763351440699047
ERCOT_solar_photovoltaic_1,156,0.563784144295302
Eastern_onshore_wind_turbine_1,156,0.17596228897199329
Eastern_solar_photovoltaic_1,156,0.5924129850746269
Western_onshore_wind_turbine_1,156,0.2920172133400006
Western_solar_photovoltaic_1,156,0.3479575444261801
ERCOT_onshore_wind_turbine_1,157,0.08240096166962216
ERCOT_solar_photovoltaic_1,157,0.6657963926174497
Eastern_onshore_wind_turbine_1,157,0.1625336799752789
Eastern_solar_photovoltaic_1,157,0.6215587075983718
Western_onshore_wind_turbine_1,157,0.20637750102487173
Western_solar_photovoltaic_1,157,0.5244644833724019
ERCOT_onshore_wind_turbine_1,158,0.03910998499522575
